"","auth","piece","line"
"67","sakaguchi","furusatoni_yosuru_sanka.txt","太陽のなかへ落下する愉快な眩暈に、私は酔うことを好んだ。"
"68","sakaguchi","furusatoni_yosuru_sanka.txt",""
"69","sakaguchi","furusatoni_yosuru_sanka.txt","長い間、私はいろいろのものを求めた。"
"70","sakaguchi","furusatoni_yosuru_sanka.txt","何一つ手に握ることができなかった。"
"71","sakaguchi","furusatoni_yosuru_sanka.txt","そして何物も掴まぬうちに、もはや求めるものがなくなっていた。"
"72","sakaguchi","furusatoni_yosuru_sanka.txt","私は悲しかった。"
"73","sakaguchi","furusatoni_yosuru_sanka.txt","しかし、悲しさを掴むためにも、また私は失敗した。"
"74","sakaguchi","furusatoni_yosuru_sanka.txt","悲しみにも、また実感が乏しかった。"
"75","sakaguchi","furusatoni_yosuru_sanka.txt","私は漠然と、拡がりゆく空しさのみを感じつづけた。"
"76","sakaguchi","furusatoni_yosuru_sanka.txt","涯もない空しさの中に、赤い太陽が登り、それが落ちて、夜を運んだ。"
"77","sakaguchi","furusatoni_yosuru_sanka.txt","そういう日が、毎日つづいた。"
"78","sakaguchi","furusatoni_yosuru_sanka.txt",""
"79","sakaguchi","furusatoni_yosuru_sanka.txt","何か求めるものはないか？"
"80","sakaguchi","furusatoni_yosuru_sanka.txt","私は探した。"
"81","sakaguchi","furusatoni_yosuru_sanka.txt","いたずらに、熱狂する自分の体臭を感ずるばかりだった。"
"82","sakaguchi","furusatoni_yosuru_sanka.txt","私は思い出を掘り返した。"
"83","sakaguchi","furusatoni_yosuru_sanka.txt","そして或日、思い出の一番奥にたたみこまれた、埃まみれな一つの面影を探り当てた。"
"84","sakaguchi","furusatoni_yosuru_sanka.txt","それは一人の少女だった。"
"85","sakaguchi","furusatoni_yosuru_sanka.txt","それは私の故郷に住んでいた。"
"86","sakaguchi","furusatoni_yosuru_sanka.txt","辛うじて、一、二度、言葉を交した記憶があった。"
"87","sakaguchi","furusatoni_yosuru_sanka.txt","私が故郷を去って以来――十年近く、会うことがなかった。"
"88","sakaguchi","furusatoni_yosuru_sanka.txt","今は生死も分らなかった。"
"89","sakaguchi","furusatoni_yosuru_sanka.txt","而し、掘り出した埃まみれな面影は、不思議に生き生きと息づいていた。"
"90","sakaguchi","furusatoni_yosuru_sanka.txt","日数えて、私は、その面影の生気と、私自身の生気とに区別がつかなくなっていた。"
"91","sakaguchi","furusatoni_yosuru_sanka.txt","私は追われるように旅に出た。"
"92","sakaguchi","furusatoni_yosuru_sanka.txt","煤煙に、頬がくろずんでいた。"
"93","sakaguchi","furusatoni_yosuru_sanka.txt",""
"94","sakaguchi","furusatoni_yosuru_sanka.txt","私はふるさとに帰りついた。"
"95","sakaguchi","furusatoni_yosuru_sanka.txt",""
"96","sakaguchi","furusatoni_yosuru_sanka.txt","ふるさとに、私の生家はもう無かった。"
"97","sakaguchi","furusatoni_yosuru_sanka.txt","私は、煤けほうけた旅籠屋の西日にくすんだ四畳半へ、四五冊の古雑誌と催眠薬の風呂敷包みを投げ落した。"
"98","sakaguchi","furusatoni_yosuru_sanka.txt",""
"99","sakaguchi","furusatoni_yosuru_sanka.txt",""
"100","sakaguchi","furusatoni_yosuru_sanka.txt","雪国の陰鬱な軒に、あまり明るい空が、無気力や、辛抱強さや、ものうさを、強調した。"
"101","sakaguchi","furusatoni_yosuru_sanka.txt","鉛色の雪空が、街のどの片隅にも潜んでいた。"
"102","sakaguchi","furusatoni_yosuru_sanka.txt","街に浮薄な色情が流れた。"
"103","sakaguchi","furusatoni_yosuru_sanka.txt","三面記事が木綿の盛装をこらして……。"
"104","sakaguchi","furusatoni_yosuru_sanka.txt","私はすでに、エトランジェであった。"
"105","sakaguchi","furusatoni_yosuru_sanka.txt","気候にも、風俗にも、人間にも、そして感情にも。"
"106","sakaguchi","furusatoni_yosuru_sanka.txt","私は、暑気の中に懐手して、めあてなく街を歩いた。"
"107","sakaguchi","furusatoni_yosuru_sanka.txt","額に、窓の開く音が、かすかに、そして爽やかに、絶え間なくきこえていた。"
"108","sakaguchi","furusatoni_yosuru_sanka.txt","その音は、街路樹の睡った、しずかに展ける一つの路を私に暗示した。"
"109","sakaguchi","furusatoni_yosuru_sanka.txt","それは如何なる寂しさにも、私に路を歩ませる力を与えた。"
"110","sakaguchi","furusatoni_yosuru_sanka.txt","私は疑い深い目で、行き交う全ての女を見た。"
"111","sakaguchi","furusatoni_yosuru_sanka.txt","行き過ぎてのち、あれがその人ではないのかと、半ば感情を皮肉るように、私は常に思い込もうとした。"
"112","sakaguchi","furusatoni_yosuru_sanka.txt","私は腹の中で笑った。"
"113","sakaguchi","furusatoni_yosuru_sanka.txt","私は、かたくなに振り向くことを怖れた。"
"114","sakaguchi","furusatoni_yosuru_sanka.txt","全ては偶然であれ。"
"115","sakaguchi","furusatoni_yosuru_sanka.txt","私の悲しみも、私の恋人も（いわば笑うべきインテロゲエションマークである恋人も）、偶然と共に行き過ぎよ。"
"116","sakaguchi","furusatoni_yosuru_sanka.txt","あれがその人ではなかったかと思う追悔によって、おまえの悲しみは玉となる日があるであろう、と。"
"117","sakaguchi","furusatoni_yosuru_sanka.txt",""
"118","sakaguchi","furusatoni_yosuru_sanka.txt","彼女とは？……いったい、彼女とは誰であろうか？つきつめて思う時、彼女の面影は、いつもその正確な輪廓を誤魔化し、私の目から消え失せるのであった。"
"119","sakaguchi","furusatoni_yosuru_sanka.txt","消えてゆく形を追うて、私はいそいで目をつぶるのであった。"
"120","sakaguchi","furusatoni_yosuru_sanka.txt","もはや、暗闇だけがそこにあった。"
"121","sakaguchi","furusatoni_yosuru_sanka.txt","私はそこに、一つの面影を生み出そうとした。"
"122","sakaguchi","furusatoni_yosuru_sanka.txt","黒色の幕に、私は白色の円形をおいた。"
"123","sakaguchi","furusatoni_yosuru_sanka.txt","私はそれに、目を加え、鼻を加え、口を加えようとした。"
"124","sakaguchi","furusatoni_yosuru_sanka.txt","私は、私のミューズが造型の暗示を与えるまで、しずかにその円を視守ろうと努めるのであった。"
"125","sakaguchi","furusatoni_yosuru_sanka.txt","白色の円は意地悪く伸縮した。"
"126","sakaguchi","furusatoni_yosuru_sanka.txt","そして私が一点を加えようとする度に、陰険に、他の一点を消し去ろうとした。"
"127","sakaguchi","furusatoni_yosuru_sanka.txt","私はそれを妨げるために、私の点描に速力を加えるのであった。"
"128","sakaguchi","furusatoni_yosuru_sanka.txt","私の癇癪にそうて、円も亦旗のように劇しく揺れた。"
"129","sakaguchi","furusatoni_yosuru_sanka.txt","あきらめて、私は目を開けるのであった。"
"130","sakaguchi","furusatoni_yosuru_sanka.txt","さわやかに目に泌むものは、家や木や道や、すべて太陽に呑まれた現実の夏であった。"
"131","sakaguchi","furusatoni_yosuru_sanka.txt","私はそれらを、奇蹟のように驚異して、しばらく呆然と視いるのであった。"
"132","sakaguchi","furusatoni_yosuru_sanka.txt","頬に這う汗を、私は知らず拭いていた。"
"133","sakaguchi","furusatoni_yosuru_sanka.txt",""
"134","sakaguchi","furusatoni_yosuru_sanka.txt","彼女はいわば、私の中に、このように実感の稀薄な存在であった。"
"135","sakaguchi","furusatoni_yosuru_sanka.txt","私は、少女の彼女を記憶の中に知っていた。"
