"","auth","piece","line"
"70","sakaguchi","fubuki_monogatari.txt","「まるで変つたね。"
"71","sakaguchi","fubuki_monogatari.txt","然し、変るのがあたりまへだ」と左門は自分の老齢を蔑むやうな苦笑をうかべた。"
"72","sakaguchi","fubuki_monogatari.txt","「卓一お前も踊つたらどうだ」"
"73","sakaguchi","fubuki_monogatari.txt","「生憎踊りを知らないのです。"
"74","sakaguchi","fubuki_monogatari.txt","ダンスホールへ這入つたのが、生れてこのかたこれが始めての経験なんです」"
"75","sakaguchi","fubuki_monogatari.txt","「東京で何をして暮してきたのだ。"
"76","sakaguchi","fubuki_monogatari.txt","お前もやつぱり穴熊の一族か」"
"77","sakaguchi","fubuki_monogatari.txt","左門の眼は踊る人々を飽くこともなく追ひつづけた。"
"78","sakaguchi","fubuki_monogatari.txt","少年の好奇心に燃えた眼だ。"
"79","sakaguchi","fubuki_monogatari.txt","なんて新鮮な眼付だらう、と卓一は思つた。"
"80","sakaguchi","fubuki_monogatari.txt","東京へ脱ぎすててきた耽溺の日々もただ退屈でしかなかつた。"
"81","sakaguchi","fubuki_monogatari.txt","旅も、旅愁も、退屈つづきの重苦しさの底にあつた。"
"82","sakaguchi","fubuki_monogatari.txt","故郷も、然し新鮮ではない。"
"83","sakaguchi","fubuki_monogatari.txt","俺にはもはや少年がないのだ。"
"84","sakaguchi","fubuki_monogatari.txt",""
"85","sakaguchi","fubuki_monogatari.txt","――この老人にこんな新鮮な少年の眼がどうして残つてゐたのだらう……"
"86","sakaguchi","fubuki_monogatari.txt","それが再び彼に異国の思ひを強めた。"
"87","sakaguchi","fubuki_monogatari.txt",""
"88","sakaguchi","fubuki_monogatari.txt","「大寺老」と左門はよんだ。"
"89","sakaguchi","fubuki_monogatari.txt","「あなたは時々ここへ遊びにきて、踊つた例はないのかね？」"
"90","sakaguchi","fubuki_monogatari.txt","「さて、そこだね。"
"91","sakaguchi","fubuki_monogatari.txt","長生きの恥かきとはここの理窟だ。"
"92","sakaguchi","fubuki_monogatari.txt","いつぺんだけ踊つてみたことがありましたがね（と老人は急に当時を思ひだして、暫くは笑ひがだらしなく止まらなかつた）年寄りのくせに、豚のやうに太つてしまふと、赤んぼの足つきと同じやうにヨチヨチして、器用なうごきはできないものだ。"
"93","sakaguchi","fubuki_monogatari.txt","女の子が怒つたね。"
"94","sakaguchi","fubuki_monogatari.txt","あはは。"
"95","sakaguchi","fubuki_monogatari.txt","私はかうして見てゐるだけで、なんと言つたね。"
"96","sakaguchi","fubuki_monogatari.txt","卓一さん。"
"97","sakaguchi","fubuki_monogatari.txt","その、ホルモンといつたかね。"
"98","sakaguchi","fubuki_monogatari.txt","そのたしになりますからな」"
"99","sakaguchi","fubuki_monogatari.txt",""
"100","sakaguchi","fubuki_monogatari.txt","その翌日から卓一は越後新報へ出社した。"
"101","sakaguchi","fubuki_monogatari.txt","卓一はこの新聞の編輯長に招かれたのだ。"
"102","sakaguchi","fubuki_monogatari.txt","前編輯長の野々宮が事務を教えるために、出社してゐた。"
"103","sakaguchi","fubuki_monogatari.txt",""
"104","sakaguchi","fubuki_monogatari.txt","「僕は始め人並みの抱負をもつてゐたのです。"
"105","sakaguchi","fubuki_monogatari.txt","然し一年。"
"106","sakaguchi","fubuki_monogatari.txt","恐らく一ヶ月といふ方が、むしろ正しいかも知れません。"
"107","sakaguchi","fubuki_monogatari.txt","抱負は、すでに、なかつたのですね」野々宮は笑つた。"
"108","sakaguchi","fubuki_monogatari.txt","卓一と同じ年齢のころ、彼も招かれてきたのであつた。"
"109","sakaguchi","fubuki_monogatari.txt","「それからは、ニュースを編輯するだけの仕事でした。"
"110","sakaguchi","fubuki_monogatari.txt","地方新聞は、青年の野望と抱負を傾けても、歯の立ちがたい種類のものです。"
"111","sakaguchi","fubuki_monogatari.txt","抱負のうすれた毎日に、この土地の長い冬の暗らさほど、憂鬱なものはありません。"
"112","sakaguchi","fubuki_monogatari.txt","毎日低い灰色の空に押しつけられてゐると、気違ひにならないことが、不思議な気すら起るのですね。"
"113","sakaguchi","fubuki_monogatari.txt","この薄暗らい編輯室に一日坐つてゐるだけで、何か微塵に破壊したくなるやうな、苛立ちを覚えずにはゐられなくなつてくるのです」"
"114","sakaguchi","fubuki_monogatari.txt","野々宮は、やつれてゐた。"
"115","sakaguchi","fubuki_monogatari.txt","肉体も虚弱であつたが、神経衰弱の気味ださうな。"
"116","sakaguchi","fubuki_monogatari.txt","東京に彼の赴任を待つてゐる新らたな仕事があるのだが、恋のために、動けなかつた。"
"117","sakaguchi","fubuki_monogatari.txt","彼の妻君は、刃物を揮ひさうだつた。"
"118","sakaguchi","fubuki_monogatari.txt",""
"119","sakaguchi","fubuki_monogatari.txt","「むしろ抱負が、この土地では、無役な障碍にしかすぎないのです。"
"120","sakaguchi","fubuki_monogatari.txt","地方新聞が、地方的な啓蒙の役割をもつてゐたのは、明治中年の頃のことで、今日では、地方のニュースを伝えるだけが、精一杯の仕事ですね。"
"121","sakaguchi","fubuki_monogatari.txt","そのほかの大きな仕事は、東京の大新聞が、するのです。"
"122","sakaguchi","fubuki_monogatari.txt","東京の大新聞が地方に販路をひらいて以来、どれだけ仕事をしてみても、すでに、信用がないのです。"
"123","sakaguchi","fubuki_monogatari.txt","むしろ抱負が、誤解の理由になるだけでせう。"
"124","sakaguchi","fubuki_monogatari.txt","この仕事で生きるためには、自分を殺すことですね。"
"125","sakaguchi","fubuki_monogatari.txt","それだけが、自分を生かすことなのです」"
"126","sakaguchi","fubuki_monogatari.txt","野々宮の悲観的な述懐も、卓一の心を殆んど悲しませはしなかつた。"
"127","sakaguchi","fubuki_monogatari.txt","この仕事は、彼にとつて、もともと息ぬきの心算でしかなかつたのだ。"
"128","sakaguchi","fubuki_monogatari.txt","この仕事が、ずるずるべつたり、一生のものになるにしても、ままよ、一生が息ぬきだ。"
"129","sakaguchi","fubuki_monogatari.txt",""
"130","sakaguchi","fubuki_monogatari.txt","「僕に抱負はないのです。"
"131","sakaguchi","fubuki_monogatari.txt","生活が、ひとつの旅行にすぎないのですね。"
"132","sakaguchi","fubuki_monogatari.txt","生活の変化。"
"133","sakaguchi","fubuki_monogatari.txt","環境の変化。"
