"","auth","piece","line"
"52","sakaguchi","kogarashino_sakagurakara.txt","蒼白なる狂人の独白"
"53","sakaguchi","kogarashino_sakagurakara.txt",""
"54","sakaguchi","kogarashino_sakagurakara.txt","俺の行く道はいつも茨だ。"
"55","sakaguchi","kogarashino_sakagurakara.txt","茨だけれど愉快なんだ。"
"56","sakaguchi","kogarashino_sakagurakara.txt","茨よりほかの物を、俺には想像ができなかつたから。"
"57","sakaguchi","kogarashino_sakagurakara.txt",""
"58","sakaguchi","kogarashino_sakagurakara.txt",""
"59","sakaguchi","kogarashino_sakagurakara.txt","俺は禁酒を声明した。"
"60","sakaguchi","kogarashino_sakagurakara.txt","肉体的、経済的、ならびに味覚的に於てすら、酒そのものが俺にはけして愉快なる存在ではなかつたからだ。"
"61","sakaguchi","kogarashino_sakagurakara.txt","無論禁酒を声明した程だから昔は酒を呑んだんだ。"
"62","sakaguchi","kogarashino_sakagurakara.txt","あべべい、酒は茨だねえ、不快極る存在ぢやよ、と言ひながら。"
"63","sakaguchi","kogarashino_sakagurakara.txt",""
"64","sakaguchi","kogarashino_sakagurakara.txt","酒は君、偉大なる人間の理性を痺らせるものぢやよ。"
"65","sakaguchi","kogarashino_sakagurakara.txt","酒はあぱぱいぢや。"
"66","sakaguchi","kogarashino_sakagurakara.txt","汝の明朗なる人間的活動は忽ちにして神の如く曇るぞよ。"
"67","sakaguchi","kogarashino_sakagurakara.txt","おそれよ、おそれよ、といふ注告は遺憾ながら俺の為にはペチシオ・プリンシピイの誤謬を犯してゐる。"
"68","sakaguchi","kogarashino_sakagurakara.txt",""
"69","sakaguchi","kogarashino_sakagurakara.txt","俺の理性が頼れうるものならば――余は酒樽の冠を被り樫の大いなる觴を捧げ奉つて、ロンサルの如くたちどころに神に下落するぞよ。"
"70","sakaguchi","kogarashino_sakagurakara.txt",""
"71","sakaguchi","kogarashino_sakagurakara.txt","――愛する友よ。"
"72","sakaguchi","kogarashino_sakagurakara.txt","君は人間として甚だいたらん男ぢや。"
"73","sakaguchi","kogarashino_sakagurakara.txt","酒呑めば酒と化すことを、人間はその誇りとするものぢやよ。"
"74","sakaguchi","kogarashino_sakagurakara.txt","まま、ええさ。"
"75","sakaguchi","kogarashino_sakagurakara.txt","唄ひかつ踊り、寂しげなる村々を巡礼して悩みを悦びの如く詩にあらはし、一文の喜捨にも往昔の騎士に似て丁重なる礼を返し、落日と共に塒を求めて山毛欅の杜へ消え去るのも一つの修業方法であるな。"
"76","sakaguchi","kogarashino_sakagurakara.txt","旅は人の心を空ッポにするものぢやよ。"
"77","sakaguchi","kogarashino_sakagurakara.txt","そのくせひどく感動しやすくなるもんだから、貴公のやうな鈍愚利でも時あれば泌むやうに酒が恋しくなるかも知れん。"
"78","sakaguchi","kogarashino_sakagurakara.txt","ああ！酒呑まぬ男は猿にかも似てゐると、うまいことを言ふもんだねえ。"
"79","sakaguchi","kogarashino_sakagurakara.txt","賢ら人は、いやだねえ。"
"80","sakaguchi","kogarashino_sakagurakara.txt","ゲヂゲヂを思はせるよ、君。"
"81","sakaguchi","kogarashino_sakagurakara.txt",""
"82","sakaguchi","kogarashino_sakagurakara.txt","とわが友は暗澹たる顔をさらに深く曇らせてゲヂゲヂを払ふもののやうに觴を振り廻すのだ。"
"83","sakaguchi","kogarashino_sakagurakara.txt","わが友は日本にたつた一人の瑜伽行者だ。"
"84","sakaguchi","kogarashino_sakagurakara.txt","痩せさらぼうて樹下岩窟に苦行し百日千日の断食を常とするかの輩です。"
"85","sakaguchi","kogarashino_sakagurakara.txt","業成れば幻術の妙を極めて自在を得るところの、あれだ――が、俺の友達は酒樽の如く脂肪肥りの酔つ払ひだ。"
