"","auth","piece","line"
"67","sakaguchi","sobomu.txt","その大部分は印度、露西亜、ヒリッピン、支那人なぞの行商人や下級社員で、白人の方は飛入りの船員は別として、露店商人とか自称音楽教師、乃至は外国語個人教授なぞといふ看板をぶらさげた怪しげな裏道商売のてあひであつたが、然しこのてあひに限つて、目と鼻のどんな近い四ツ角からでも必ず自動車をのりつけてくる、「こんばんは、お花しやん」なぞと呟きながら、いやに重つ苦しい面魂に、むつとする安香水の匂ひをプンプン発散させながら這入つてくるのが普通であつた。"
"68","sakaguchi","sobomu.txt",""
"69","sakaguchi","sobomu.txt","かういふ店へ、藪小路当太郎は誰に誘はれもせず、一人ぼつちで舞ひこんできた。"
"70","sakaguchi","sobomu.txt","それから何んべん訪れてきても、地上に友達を持たないやうに必ず一人きりだつた。"
"71","sakaguchi","sobomu.txt","これは草吉がまたさうだつたのだ。"
"72","sakaguchi","sobomu.txt","さうして二人は友達になつた。"
"73","sakaguchi","sobomu.txt",""
"74","sakaguchi","sobomu.txt","当太郎が好きな女は忍と同じ年輩の、店の名前をマリヤといふ当時二十三歳の文学少女くづれだつた。"
"75","sakaguchi","sobomu.txt","骨のやうに瘠せてはゐたが病的に旺盛な性慾をもてあましてゐる女で、その女の一切の悲願が性慾の二字に尽くされてゐることを、黒くよごれた眼のまわりと猛禽の鋭い眼付によつて、隠すことなくむきだしてゐた。"
"76","sakaguchi","sobomu.txt","マリヤも自らの言葉によつて、それを言ひきつてゐたのだ。"
"77","sakaguchi","sobomu.txt","客の間に誰言ふとなく彼女を山猫と称ぶ習慣がついてゐたが、これは極めて適切にマリヤの内外全ての実相を言ひ当ててゐた。"
"78","sakaguchi","sobomu.txt",""
"79","sakaguchi","sobomu.txt","こんな処に働いてゐる女達は、我々が卑小な現実をより以上に高めやうとあせるところの多くは空しい企てにとつて、全く縁がないのだつた。"
"80","sakaguchi","sobomu.txt","建設的な労力、無窮の精神史が探究に疲れてきた貴重な真理、さういふものは彼女等に全く無用なのだ。"
"81","sakaguchi","sobomu.txt","彼女等はそんなものに見向きもしないし何も知らない。"
"82","sakaguchi","sobomu.txt","然し我々の実相を、その最も肉体的な、原始的な、本能的な角度から眺める限りに於て、余言をさしはさむ余地のない適切を洞破するものも彼女等だつた。"
"83","sakaguchi","sobomu.txt",""
"84","sakaguchi","sobomu.txt","肉体を超えたところに自らの真実の根をおろしたいと焦せるところの若々しい真剣な懊悩、さうしてその懊悩に青ざめきつた若者の不羈独立の魂は、肉体に全てを賭けて身ぢろぎもしない彼女等の前に現れるとき、往々全ての理想を地に砕かれ、絶望の安息を感じることがある。"
"85","sakaguchi","sobomu.txt","当太郎がさうだつた。"
"86","sakaguchi","sobomu.txt",""
"87","sakaguchi","sobomu.txt","彼は山猫に一種の救ひを感じたのだらう。"
"88","sakaguchi","sobomu.txt","さうして、その山猫と二本の材木のやうに重なりあひ絡みあつて沈湎するところの暗黒の行に一層の救ひを空想した。"
"89","sakaguchi","sobomu.txt","ところが山猫に惚れてしまふと、相手は肉を売る商売女に拘らず、当太郎は女に言ひよる大事な度胸がなくなつたのだ。"
"90","sakaguchi","sobomu.txt","これは奇妙な話だつた。"
"91","sakaguchi","sobomu.txt",""
"92","sakaguchi","sobomu.txt","山猫に惚れてしまつた当太郎は、どういふ複雑な思ひつきからきたものか、身体の八方に繃帯をまき、重病人の風態をして通ひはじめた。"
"93","sakaguchi","sobomu.txt","左腕は首につるし、右足は仰山にびつこをひき、竹の杖に縋りながら奇妙奇天烈な腰つきをして、ひどい渋面をつくりながら街を通つてくるのである。"
"94","sakaguchi","sobomu.txt","それが毎日のことだつた。"
"95","sakaguchi","sobomu.txt","あとで判つたところによると、当太郎は微塵も怪我をしてゐないのだ。"
"96","sakaguchi","sobomu.txt",""
"97","sakaguchi","sobomu.txt","酒場へくると山猫には見向きもしないで、他の女と凄く真面目に話しこんだ。"
"98","sakaguchi","sobomu.txt","その女と毎晩泊つて、たうとうしまひに同棲してしまつた。"
"99","sakaguchi","sobomu.txt","山猫には始めから言ひ寄りもしないし、山猫の方でも贋病人を眼中に入れてゐなかつた。"
"100","sakaguchi","sobomu.txt",""
"101","sakaguchi","sobomu.txt","好きでもない女と同棲して二月すぎると、自分でもわけが分らず這々の体で逐電した。"
"102","sakaguchi","sobomu.txt","女から逃れたといふよりも、もつと大きな異体の知れない圧迫に脅やかされて、夢中に逃げだしたといふ形だつた。"
"103","sakaguchi","sobomu.txt","何物かに追はれる思ひで、人気離れた山奥を八方に逃げまはつたあげく、信濃の宿で自殺を企て、生き返つたのを機会にして舞ひ戻つてきた。"
"104","sakaguchi","sobomu.txt","そのときから一ヶ年半すぎてゐた。"
"105","sakaguchi","sobomu.txt",""
"106","sakaguchi","sobomu.txt","舞ひ戻つてのち、草吉の新居を始めて訪れたのは五ヶ月ばかり前のことで、深夜の街をうろついてゐたばつかりに留置場へ投りこまれた帰りだと言ひながら、南京虫に食はれた傷を痛がつてゐたが、すこし休ませてくれと言つて白昼午睡して帰つていつた。"
"107","sakaguchi","sobomu.txt","すると翌日手みやげを持つてすぐやつてきた。"
"108","sakaguchi","sobomu.txt","それから繁々と訪れはじめた。"
"109","sakaguchi","sobomu.txt",""
